playlist_id,playlist_name,playlist_img,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,analysis_url,time_signature,added_at,is_local,primary_color,added_by.href,added_by.id,added_by.type,added_by.uri,added_by.external_urls.spotify,track.artists,track.available_markets,track.disc_number,track.duration_ms,track.episode,track.explicit,track.href,track.is_local,track.name,track.popularity,track.preview_url,track.track,track.track_number,track.type,track.uri,track.album.album_type,track.album.artists,track.album.available_markets,track.album.href,track.album.id,track.album.images,track.album.name,track.album.release_date,track.album.release_date_precision,track.album.total_tracks,track.album.type,track.album.uri,track.album.external_urls.spotify,track.external_ids.isrc,track.external_urls.spotify,video_thumbnail.url,key_name,mode_name,key_mode
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.621,0.782,2,-5.548,1,0.044,0.0125,0.033,0.23,0.55,128.033,2tTmW7RDtMQtBk7m2rYeSw,https://api.spotify.com/v1/audio-analysis/2tTmW7RDtMQtBk7m2rYeSw,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,198937,FALSE,FALSE,https://api.spotify.com/v1/tracks/2tTmW7RDtMQtBk7m2rYeSw,FALSE,"Quevedo: Bzrp Music Sessions, Vol. 52",97,https://p.scdn.co/mp3-preview/2bbcf481555f012987ea9f5fd3f771a3f2710922?cid=18138ccb30c74d208368e948d74df326,TRUE,1,track,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,single,,,https://api.spotify.com/v1/albums/4PNqWiJAfjj32hVvlchV5u,4PNqWiJAfjj32hVvlchV5u,,"Quevedo: Bzrp Music Sessions, Vol. 52",2022-07-06,day,1,album,spotify:album:4PNqWiJAfjj32hVvlchV5u,https://open.spotify.com/album/4PNqWiJAfjj32hVvlchV5u,UYB282201028,https://open.spotify.com/track/2tTmW7RDtMQtBk7m2rYeSw,NA,D,major,D major
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.864,0.667,5,-4.617,0,0.0833,0.245,0,0.0998,0.782,96.889,4qXWX3OmEKp0YCnnxJqTMO,https://api.spotify.com/v1/audio-analysis/4qXWX3OmEKp0YCnnxJqTMO,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,149083,FALSE,FALSE,https://api.spotify.com/v1/tracks/4qXWX3OmEKp0YCnnxJqTMO,FALSE,Dos Besitos,69,https://p.scdn.co/mp3-preview/c31952289e7637345908cc62270b071a368c4cbd?cid=18138ccb30c74d208368e948d74df326,TRUE,1,track,spotify:track:4qXWX3OmEKp0YCnnxJqTMO,single,,,https://api.spotify.com/v1/albums/1lwLGfbG3i8IIe8k92yv58,1lwLGfbG3i8IIe8k92yv58,,Dos Besitos,2022-10-27,day,1,album,spotify:album:1lwLGfbG3i8IIe8k92yv58,https://open.spotify.com/album/1lwLGfbG3i8IIe8k92yv58,ARACN2200010,https://open.spotify.com/track/4qXWX3OmEKp0YCnnxJqTMO,NA,F,minor,F minor
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.526,0.591,10,-9.387,0,0.0784,0.679,0,0.0771,0.47,110.94,3PiVYS45zOYxpE37UDN1ZA,https://api.spotify.com/v1/audio-analysis/3PiVYS45zOYxpE37UDN1ZA,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,194641,FALSE,TRUE,https://api.spotify.com/v1/tracks/3PiVYS45zOYxpE37UDN1ZA,FALSE,PA ESTA SOLEDAD,0,https://p.scdn.co/mp3-preview/de885da9c562586133318a111a0795bd0688c242?cid=18138ccb30c74d208368e948d74df326,TRUE,7,track,spotify:track:3PiVYS45zOYxpE37UDN1ZA,album,,,https://api.spotify.com/v1/albums/2Vo0I6ocNBz16QklB1zVc3,2Vo0I6ocNBz16QklB1zVc3,,YSYSMO,2022-11-11,day,12,album,spotify:album:2Vo0I6ocNBz16QklB1zVc3,https://open.spotify.com/album/2Vo0I6ocNBz16QklB1zVc3,QZW9L2249677,https://open.spotify.com/track/3PiVYS45zOYxpE37UDN1ZA,NA,A#,minor,A# minor
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.875,0.744,11,-6.995,1,0.161,0.0671,0,0.105,0.534,152.2,2mmYwg4OgThj9vHgwc1rgL,https://api.spotify.com/v1/audio-analysis/2mmYwg4OgThj9vHgwc1rgL,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,179847,FALSE,TRUE,https://api.spotify.com/v1/tracks/2mmYwg4OgThj9vHgwc1rgL,FALSE,SER EL TRAP,0,https://p.scdn.co/mp3-preview/b8170256f96550bcf331bf5860c81c7f3eb766ed?cid=18138ccb30c74d208368e948d74df326,TRUE,12,track,spotify:track:2mmYwg4OgThj9vHgwc1rgL,album,,,https://api.spotify.com/v1/albums/2Vo0I6ocNBz16QklB1zVc3,2Vo0I6ocNBz16QklB1zVc3,,YSYSMO,2022-11-11,day,12,album,spotify:album:2Vo0I6ocNBz16QklB1zVc3,https://open.spotify.com/album/2Vo0I6ocNBz16QklB1zVc3,QZW9L2249682,https://open.spotify.com/track/2mmYwg4OgThj9vHgwc1rgL,NA,B,major,B major
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.833,0.607,0,-8.322,1,0.116,0.203,3.82e-6,0.506,0.335,119.972,1a1yKhVDTGjAenCIwqYoD6,https://api.spotify.com/v1/audio-analysis/1a1yKhVDTGjAenCIwqYoD6,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,172801,FALSE,TRUE,https://api.spotify.com/v1/tracks/1a1yKhVDTGjAenCIwqYoD6,FALSE,HERIDAS AL FUEGO,0,https://p.scdn.co/mp3-preview/6ca93f641bb0148a1eb9690604df1ffdc45bfcee?cid=18138ccb30c74d208368e948d74df326,TRUE,8,track,spotify:track:1a1yKhVDTGjAenCIwqYoD6,album,,,https://api.spotify.com/v1/albums/2Vo0I6ocNBz16QklB1zVc3,2Vo0I6ocNBz16QklB1zVc3,,YSYSMO,2022-11-11,day,12,album,spotify:album:2Vo0I6ocNBz16QklB1zVc3,https://open.spotify.com/album/2Vo0I6ocNBz16QklB1zVc3,QZW9L2249678,https://open.spotify.com/track/1a1yKhVDTGjAenCIwqYoD6,NA,C,major,C major
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.871,0.563,1,-6.422,1,0.0618,0.56,0,0.0665,0.457,88.96,60DHrnRAhNJMy4WeEf23NH,https://api.spotify.com/v1/audio-analysis/60DHrnRAhNJMy4WeEf23NH,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,143402,FALSE,FALSE,https://api.spotify.com/v1/tracks/60DHrnRAhNJMy4WeEf23NH,FALSE,Butakera,79,https://p.scdn.co/mp3-preview/19a9b903739221fd6c92a261cbde779bfd6ca7ef?cid=18138ccb30c74d208368e948d74df326,TRUE,1,track,spotify:track:60DHrnRAhNJMy4WeEf23NH,single,,,https://api.spotify.com/v1/albums/0LmZsaUKBzNRmVt9vC4Rv3,0LmZsaUKBzNRmVt9vC4Rv3,,Butakera,2022-07-28,day,1,album,spotify:album:0LmZsaUKBzNRmVt9vC4Rv3,https://open.spotify.com/album/0LmZsaUKBzNRmVt9vC4Rv3,ARACN2200009,https://open.spotify.com/track/60DHrnRAhNJMy4WeEf23NH,NA,C#,major,C# major
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.649,0.487,5,-7.872,1,0.232,0.08,0,0.232,0.681,179.946,5rGorQ0R06XveTJXMd3QRi,https://api.spotify.com/v1/audio-analysis/5rGorQ0R06XveTJXMd3QRi,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,164000,FALSE,FALSE,https://api.spotify.com/v1/tracks/5rGorQ0R06XveTJXMd3QRi,FALSE,Perfecta,78,https://p.scdn.co/mp3-preview/7487ae96836f762cf63de6cd34bcdad3ec6287d8?cid=18138ccb30c74d208368e948d74df326,TRUE,1,track,spotify:track:5rGorQ0R06XveTJXMd3QRi,single,,,https://api.spotify.com/v1/albums/0bltv9msqv6kh3PSqjACXY,0bltv9msqv6kh3PSqjACXY,,Perfecta,2022-09-29,day,1,album,spotify:album:0bltv9msqv6kh3PSqjACXY,https://open.spotify.com/album/0bltv9msqv6kh3PSqjACXY,ARP7V2200005,https://open.spotify.com/track/5rGorQ0R06XveTJXMd3QRi,NA,F,major,F major
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.68,0.808,10,-3.854,0,0.224,0.0911,2.23e-6,0.205,0.868,176.131,3Ne5uYDFzHEFYAPbaBMIck,https://api.spotify.com/v1/audio-analysis/3Ne5uYDFzHEFYAPbaBMIck,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,175317,FALSE,FALSE,https://api.spotify.com/v1/tracks/3Ne5uYDFzHEFYAPbaBMIck,FALSE,AUTOMÁTICO,84,https://p.scdn.co/mp3-preview/f20b6ec65a371fc9abb63d5fd58594716aa0b272?cid=18138ccb30c74d208368e948d74df326,TRUE,1,track,spotify:track:3Ne5uYDFzHEFYAPbaBMIck,single,,,https://api.spotify.com/v1/albums/5i8WdrKnzvMbujuJhkcFQn,5i8WdrKnzvMbujuJhkcFQn,,AUTOMÁTICO,2022-09-08,day,1,album,spotify:album:5i8WdrKnzvMbujuJhkcFQn,https://open.spotify.com/album/5i8WdrKnzvMbujuJhkcFQn,USAT22213513,https://open.spotify.com/track/3Ne5uYDFzHEFYAPbaBMIck,NA,A#,minor,A# minor
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.736,0.727,5,-4.642,0,0.0571,0.0584,1.91e-6,0.0976,0.644,94.048,6TsVhM8qIkWN5cJVDIVbbz,https://api.spotify.com/v1/audio-analysis/6TsVhM8qIkWN5cJVDIVbbz,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,229064,FALSE,FALSE,https://api.spotify.com/v1/tracks/6TsVhM8qIkWN5cJVDIVbbz,FALSE,Besos Moja2,87,https://p.scdn.co/mp3-preview/fd650f206001a113b925c605246aa2e127da1253?cid=18138ccb30c74d208368e948d74df326,TRUE,9,track,spotify:track:6TsVhM8qIkWN5cJVDIVbbz,album,,,https://api.spotify.com/v1/albums/5YLmrfqNRJK66Gl4QVLwHW,5YLmrfqNRJK66Gl4QVLwHW,,La Última Misión,2022-09-30,day,21,album,spotify:album:5YLmrfqNRJK66Gl4QVLwHW,https://open.spotify.com/album/5YLmrfqNRJK66Gl4QVLwHW,USSD12200829,https://open.spotify.com/track/6TsVhM8qIkWN5cJVDIVbbz,NA,F,minor,F minor
37i9dQZEVXbMMy2roB9myp,Top 50 - Argentina,https://charts-images.scdn.co/assets/locale_en/regional/daily/region_ar_large.jpg,Spotify,spotify,0.581,0.675,10,-7.253,0,0.519,0.149,0,0.0469,0.56,180.125,4IDRYddYWDSt4OTKOo6P0t,https://api.spotify.com/v1/audio-analysis/4IDRYddYWDSt4OTKOo6P0t,4,2022-11-12T13:11:39Z,FALSE,NA,https://api.spotify.com/v1/users/,,user,spotify:user:,https://open.spotify.com/user/,,,1,233831,FALSE,TRUE,https://api.spotify.com/v1/tracks/4IDRYddYWDSt4OTKOo6P0t,FALSE,TODO PAGO,0,https://p.scdn.co/mp3-preview/88466dfb574c459963117f3bc99bfdfb1b8574da?cid=18138ccb30c74d208368e948d74df326,TRUE,9,track,spotify:track:4IDRYddYWDSt4OTKOo6P0t,album,,,https://api.spotify.com/v1/albums/2Vo0I6ocNBz16QklB1zVc3,2Vo0I6ocNBz16QklB1zVc3,,YSYSMO,2022-11-11,day,12,album,spotify:album:2Vo0I6ocNBz16QklB1zVc3,https://open.spotify.com/album/2Vo0I6ocNBz16QklB1zVc3,QZW9L2249679,https://open.spotify.com/track/4IDRYddYWDSt4OTKOo6P0t,NA,A#,minor,A# minor
